year,crop,crop_is_maize,window_start_dekad,cum_rain_since_sep1,onset_reached,last_dekad_rain,last3_rain,last3_anom_z,prev_dekad_wet,pre_jul_aug_mm,prev_mam_mm,prev_sond_total,pre_tmax_anom,p_rain_sufficient,p_dry_spell,p_temp_stress,risk_score,sim_margin_median,sim_margin_p10,sim_cycle_rain_p10,sim_cycle_rain_median,sim_cycle_rain_p90,actual_cycle_rain,actual_estab_rain,actual_estab_dry_run,actual_tmax_mean,estab_dry_spell,temp_stress,label,label_id
2003,beans,0,26,32.0,1,32.0,76.2,0.742,1,44.4,344.6,371.6,0.217,0.98,0.018,0.059,0.027,50.7,20.0,220.0,250.7,281.3,247.3,95.1,0,23.74,0,0,suitable,0
2003,maize,1,27,63.0,1,30.9,89.3,0.612,1,44.4,344.6,371.6,0.217,0.921,0.011,0.002,0.043,41.2,3.1,333.1,371.2,409.4,338.1,106.4,0,23.67,0,0,suitable,0
2003,beans,0,27,63.0,1,30.9,89.3,0.612,1,44.4,344.6,371.6,0.217,0.996,0.011,0.055,0.016,57.2,28.1,228.1,257.2,287.4,255.4,106.4,0,23.56,0,0,suitable,0
2003,maize,1,28,89.8,1,26.8,89.8,0.169,1,44.4,344.6,371.6,0.217,0.785,0.009,0.002,0.111,24.9,-13.4,316.6,354.9,390.8,328.2,114.6,0,23.77,0,0,risky,1
2003,beans,0,28,89.8,1,26.8,89.8,0.169,1,44.4,344.6,371.6,0.217,0.993,0.009,0.026,0.011,54.4,25.9,225.9,254.4,286.0,256.0,114.6,0,23.27,0,0,suitable,0
2003,maize,1,29,127.1,1,37.3,95.1,0.135,1,44.4,344.6,371.6,0.217,0.554,0.007,0.001,0.225,4.6,-33.8,296.2,334.6,375.0,312.0,117.8,0,23.79,0,0,risky,1
2003,beans,0,29,127.1,1,37.3,95.1,0.135,1,44.4,344.6,371.6,0.217,0.978,0.007,0.027,0.019,44.9,16.4,216.4,244.9,275.4,244.9,117.8,0,23.41,0,0,suitable,0
2003,maize,1,30,169.4,1,42.3,106.4,0.176,1,44.4,344.6,371.6,0.217,0.338,0.002,0.0,0.332,-13.0,-51.5,278.5,317.0,359.0,278.7,109.9,0,23.68,0,0,risky,1
2003,beans,0,30,169.4,1,42.3,106.4,0.176,1,44.4,344.6,371.6,0.217,0.952,0.002,0.018,0.028,35.6,11.1,211.1,235.6,263.8,206.0,109.9,0,23.29,0,0,suitable,0
2003,maize,1,31,204.4,1,35.0,114.6,-0.027,1,44.4,344.6,371.6,0.217,0.199,0.0,0.001,0.401,-29.4,-69.4,260.6,300.6,344.7,275.1,114.0,0,23.67,0,0,risky,1
2003,beans,0,31,204.4,1,35.0,114.6,-0.027,1,44.4,344.6,371.6,0.217,0.704,0.0,0.038,0.156,10.8,-14.4,185.6,210.8,239.0,173.2,114.0,0,23.32,0,0,risky,1
2003,maize,1,32,244.9,1,40.5,117.8,-0.026,1,44.4,344.6,371.6,0.217,0.201,0.002,0.003,0.401,-28.3,-69.3,260.7,301.7,345.0,271.0,100.9,0,23.77,0,0,risky,1
2003,beans,0,32,244.9,1,40.5,117.8,-0.026,1,44.4,344.6,371.6,0.217,0.249,0.001,0.067,0.389,-13.7,-39.2,160.8,186.3,212.8,156.2,100.9,0,23.49,0,0,risky,1
2003,maize,1,33,279.3,1,34.4,109.9,-0.432,1,44.4,344.6,371.6,0.217,0.252,0.012,0.001,0.378,-27.0,-72.4,257.6,303.0,351.8,290.1,92.7,0,23.79,0,0,risky,1
2003,beans,0,33,279.3,1,34.4,109.9,-0.432,1,44.4,344.6,371.6,0.217,0.049,0.005,0.149,0.507,-38.8,-67.0,133.0,161.2,191.4,138.8,92.7,0,23.78,0,0,delay,2
2004,maize,1,25,0.0,0,2.1,21.6,-0.63,0,23.1,353.3,375.4,1.285,0.981,0.127,0.176,0.083,63.9,23.8,353.8,393.9,433.4,375.2,88.6,0,24.44,0,1,risky,1
2004,beans,0,25,0.0,0,2.1,21.6,-0.63,0,23.1,353.3,375.4,1.285,0.903,0.098,0.724,0.223,33.8,0.6,200.6,233.8,267.5,223.2,88.6,0,24.63,0,1,risky,1
2004,maize,1,26,31.0,1,31.0,41.5,-0.77,1,23.1,353.3,375.4,1.285,0.933,0.106,0.187,0.103,48.6,6.5,336.5,378.6,418.9,344.8,93.0,0,24.46,0,1,risky,1
2004,beans,0,26,31.0,1,31.0,41.5,-0.77,1,23.1,353.3,375.4,1.285,0.944,0.096,0.638,0.184,39.9,7.3,207.3,239.9,275.1,231.6,93.0,0,24.48,0,1,risky,1
2004,maize,1,27,55.1,1,24.2,57.3,-0.915,1,23.1,353.3,375.4,1.285,0.849,0.1,0.229,0.151,30.6,-7.1,322.9,360.6,401.8,321.9,88.0,1,24.35,0,1,risky,1
2004,beans,0,27,55.1,1,24.2,57.3,-0.915,1,23.1,353.3,375.4,1.285,0.969,0.099,0.572,0.16,47.4,16.5,216.5,247.4,279.7,240.2,88.0,1,24.26,0,1,risky,1
2004,maize,1,28,88.6,1,33.5,88.6,0.1,1,23.1,353.3,375.4,1.285,0.794,0.009,0.308,0.167,23.4,-14.3,315.7,353.4,393.8,307.9,97.2,1,24.3,0,0,risky,1
2004,beans,0,28,88.6,1,33.5,88.6,0.1,1,23.1,353.3,375.4,1.285,0.993,0.009,0.476,0.101,53.4,26.3,226.3,253.4,287.2,232.7,97.2,1,24.21,0,1,risky,1
2004,maize,1,29,124.0,1,35.3,93.0,0.021,1,23.1,353.3,375.4,1.285,0.543,0.01,0.286,0.289,4.1,-36.3,293.7,334.1,374.8,299.8,99.2,1,24.2,0,0,risky,1
2004,beans,0,29,124.0,1,35.3,93.0,0.021,1,23.1,353.3,375.4,1.285,0.98,0.01,0.411,0.095,44.1,15.1,215.1,244.1,273.9,224.4,99.2,1,24.09,0,1,risky,1
2004,maize,1,30,143.2,1,19.2,88.0,-0.798,0,23.1,353.3,375.4,1.285,0.267,0.017,0.241,0.42,-21.8,-62.1,267.9,308.2,354.7,297.0,119.4,0,24.41,0,1,risky,1
2004,beans,0,30,143.2,1,19.2,88.0,-0.798,0,23.1,353.3,375.4,1.285,0.88,0.017,0.422,0.149,27.1,-2.5,197.5,227.1,258.6,232.0,119.4,0,24.11,0,1,risky,1
2004,maize,1,31,185.8,1,42.6,97.2,-0.84,1,23.1,353.3,375.4,1.285,0.161,0.016,0.235,0.471,-33.3,-74.8,255.2,296.7,339.9,277.6,109.5,0,24.68,0,1,risky,1
2004,beans,0,31,185.8,1,42.6,97.2,-0.84,1,23.1,353.3,375.4,1.285,0.604,0.015,0.443,0.291,6.1,-22.0,178.0,206.1,233.2,189.9,109.5,0,24.25,0,1,risky,1
2004,maize,1,32,223.2,1,37.4,99.2,-0.968,1,23.1,353.3,375.4,1.285,0.163,0.024,0.239,0.473,-33.5,-73.5,256.5,296.5,340.4,282.4,98.1,0,24.7,0,1,risky,1
2004,beans,0,32,223.2,1,37.4,99.2,-0.968,1,23.1,353.3,375.4,1.285,0.19,0.016,0.638,0.537,-19.1,-46.6,153.4,180.9,209.6,153.9,98.1,0,24.34,0,1,risky,1
2004,maize,1,33,262.6,1,39.4,119.4,0.144,1,23.1,353.3,375.4,1.285,0.264,0.006,0.217,0.413,-24.6,-68.5,261.5,305.4,353.1,289.7,85.8,0,24.67,0,1,risky,1
2004,beans,0,33,262.6,1,39.4,119.4,0.144,1,23.1,353.3,375.4,1.285,0.051,0.004,0.781,0.632,-35.9,-62.6,137.4,164.1,191.5,134.0,85.8,0,24.35,0,1,delay,2
2005,maize,1,25,0.0,0,3.7,61.6,1.001,0,62.0,374.1,375.2,1.181,0.991,0.017,0.137,0.037,74.3,34.8,364.8,404.3,441.3,380.7,97.0,0,25.29,0,1,risky,1
2005,beans,0,25,0.0,0,3.7,61.6,1.001,0,62.0,374.1,375.2,1.181,0.96,0.01,0.667,0.156,43.9,14.4,214.4,243.9,277.4,245.1,97.0,0,25.08,0,1,risky,1
2005,maize,1,26,38.6,1,38.6,86.6,1.198,1,62.0,374.1,375.2,1.181,0.979,0.012,0.121,0.038,58.0,20.8,350.8,388.0,430.5,354.9,81.2,0,25.37,0,1,risky,1
2005,beans,0,26,38.6,1,38.6,86.6,1.198,1,62.0,374.1,375.2,1.181,0.994,0.011,0.538,0.114,51.8,22.1,222.1,251.8,287.4,241.4,81.2,0,25.02,0,1,risky,1
2005,maize,1,27,76.9,1,38.3,80.6,0.197,1,62.0,374.1,375.2,1.181,0.886,0.036,0.163,0.1,37.2,-1.5,328.5,367.2,409.4,321.3,94.6,0,25.3,0,1,risky,1
2005,beans,0,27,76.9,1,38.3,80.6,0.197,1,62.0,374.1,375.2,1.181,0.988,0.036,0.479,0.113,56.0,23.0,223.0,256.0,287.8,238.2,94.6,0,24.91,0,1,risky,1
2005,maize,1,28,97.0,1,20.0,97.0,0.578,1,62.0,374.1,375.2,1.181,0.761,0.006,0.192,0.16,22.6,-16.3,313.7,352.6,391.6,308.0,113.3,0,25.5,0,1,risky,1
2005,beans,0,28,97.0,1,20.0,97.0,0.578,1,62.0,374.1,375.2,1.181,0.994,0.006,0.355,0.076,54.9,25.2,225.2,254.9,285.3,243.8,113.3,0,24.86,0,1,risky,1
2005,maize,1,29,119.8,1,22.8,81.2,-0.629,1,62.0,374.1,375.2,1.181,0.491,0.042,0.189,0.305,-1.1,-41.1,288.9,328.9,371.8,290.7,125.3,0,25.55,0,1,risky,1
2005,beans,0,29,119.8,1,22.8,81.2,-0.629,1,62.0,374.1,375.2,1.181,0.946,0.042,0.326,0.105,38.7,6.7,206.7,238.7,271.4,241.8,125.3,0,24.91,0,1,risky,1
2005,maize,1,30,171.5,1,51.8,94.6,-0.449,1,62.0,374.1,375.2,1.181,0.303,0.004,0.163,0.382,-16.9,-54.5,275.5,313.1,357.9,260.1,108.5,0,25.35,0,1,risky,1
2005,beans,0,30,171.5,1,51.8,94.6,-0.449,1,62.0,374.1,375.2,1.181,0.938,0.003,0.34,0.1,33.5,5.7,205.7,233.5,262.7,209.2,108.5,0,25.26,0,1,risky,1
2005,maize,1,31,210.3,1,38.7,113.3,-0.085,1,62.0,374.1,375.2,1.181,0.163,0.0,0.173,0.453,-30.7,-69.3,260.7,299.3,341.1,247.6,104.8,0,25.2,0,1,risky,1
2005,beans,0,31,210.3,1,38.7,113.3,-0.085,1,62.0,374.1,375.2,1.181,0.709,0.0,0.405,0.227,9.8,-14.5,185.5,209.8,234.4,183.2,104.8,0,25.53,0,1,risky,1
2005,maize,1,32,245.1,1,34.8,125.3,0.35,1,62.0,374.1,375.2,1.181,0.209,0.0,0.163,0.428,-27.9,-69.8,260.2,302.1,348.8,250.0,95.7,0,25.1,0,1,risky,1
2005,beans,0,32,245.1,1,34.8,125.3,0.35,1,62.0,374.1,375.2,1.181,0.284,0.0,0.543,0.467,-12.8,-37.7,162.3,187.2,214.9,153.2,95.7,0,25.44,0,1,risky,1
2005,maize,1,33,280.0,1,35.0,108.5,-0.52,1,62.0,374.1,375.2,1.181,0.227,0.017,0.17,0.426,-27.9,-73.9,256.1,302.1,350.9,254.6,81.6,0,24.91,0,1,risky,1
2005,beans,0,33,280.0,1,35.0,108.5,-0.52,1,62.0,374.1,375.2,1.181,0.037,0.011,0.702,0.625,-39.9,-68.5,131.5,160.1,188.9,124.9,81.6,0,25.85,0,1,delay,2
2006,maize,1,25,0.0,0,13.4,53.1,0.655,0,62.6,372.2,380.7,0.832,0.99,0.03,0.026,0.019,70.2,32.1,362.1,400.2,440.5,374.8,70.0,1,23.83,0,0,suitable,0
2006,beans,0,25,0.0,0,13.4,53.1,0.655,0,62.6,372.2,380.7,0.832,0.946,0.019,0.432,0.119,40.5,7.6,207.6,240.5,273.1,209.4,70.0,1,24.56,0,1,risky,1
2006,maize,1,26,11.3,0,11.3,25.6,-1.459,0,62.6,372.2,380.7,0.832,0.914,0.171,0.025,0.099,42.1,2.8,332.8,372.1,416.5,364.3,90.0,1,23.77,0,0,suitable,0
2006,beans,0,26,11.3,0,11.3,25.6,-1.459,0,62.6,372.2,380.7,0.832,0.918,0.162,0.32,0.154,35.9,2.3,202.3,235.9,274.9,235.0,90.0,1,24.15,0,1,risky,1
2006,maize,1,27,51.2,1,40.0,64.6,-0.566,1,62.6,372.2,380.7,0.832,0.873,0.058,0.039,0.089,35.3,-4.5,325.5,365.3,407.1,337.0,71.6,1,23.64,0,0,suitable,0
2006,beans,0,27,51.2,1,40.0,64.6,-0.566,1,62.6,372.2,380.7,0.832,0.973,0.056,0.263,0.083,52.4,18.7,218.7,252.4,287.1,237.7,71.6,1,23.71,0,0,suitable,0
2006,maize,1,28,70.0,1,18.8,70.0,-0.967,0,62.6,372.2,380.7,0.832,0.624,0.096,0.079,0.233,9.7,-29.4,300.6,339.7,382.5,335.0,99.0,0,23.68,0,0,suitable,0
2006,beans,0,28,70.0,1,18.8,70.0,-0.967,0,62.6,372.2,380.7,0.832,0.958,0.095,0.169,0.083,42.7,10.3,210.3,242.7,278.5,246.4,99.0,0,23.58,0,0,suitable,0
2006,maize,1,29,101.3,1,31.2,90.0,-0.144,1,62.6,372.2,380.7,0.832,0.566,0.013,0.052,0.231,4.3,-32.7,297.3,334.3,376.8,332.1,108.1,0,23.51,0,0,suitable,0
2006,beans,0,29,101.3,1,31.2,90.0,-0.144,1,62.6,372.2,380.7,0.832,0.974,0.013,0.136,0.044,42.5,15.9,215.9,242.5,272.7,245.9,108.1,0,23.32,0,0,suitable,0
2006,maize,1,30,122.8,1,21.5,71.6,-1.671,1,62.6,372.2,380.7,0.832,0.214,0.044,0.058,0.418,-26.1,-66.0,264.0,303.9,349.3,334.6,123.4,0,23.41,0,0,suitable,0
2006,beans,0,30,122.8,1,21.5,71.6,-1.671,1,62.6,372.2,380.7,0.832,0.822,0.044,0.155,0.133,22.7,-7.4,192.6,222.7,253.8,252.0,123.4,0,22.93,0,0,suitable,0
2006,maize,1,31,169.0,1,46.2,99.0,-0.756,1,62.6,372.2,380.7,0.832,0.161,0.012,0.046,0.432,-35.7,-75.3,254.7,294.3,342.6,313.0,120.0,0,23.51,0,0,risky,1
2006,beans,0,31,169.0,1,46.2,99.0,-0.756,1,62.6,372.2,380.7,0.832,0.642,0.012,0.195,0.222,7.4,-20.1,179.9,207.4,235.2,206.6,120.0,0,23.03,0,0,suitable,0
2006,maize,1,32,209.4,1,40.4,108.1,-0.517,1,62.6,372.2,380.7,0.832,0.2,0.006,0.066,0.415,-30.3,-71.6,258.4,299.7,345.2,308.7,107.0,0,23.67,0,0,risky,1
2006,beans,0,32,209.4,1,40.4,108.1,-0.517,1,62.6,372.2,380.7,0.832,0.242,0.004,0.337,0.448,-15.6,-44.0,156.0,184.4,212.0,178.8,107.0,0,23.2,0,0,risky,1
2006,maize,1,33,246.2,1,36.9,123.4,0.391,1,62.6,372.2,380.7,0.832,0.233,0.002,0.04,0.392,-24.3,-65.3,264.7,305.7,352.8,306.6,100.9,0,23.8,0,0,risky,1
2006,beans,0,33,246.2,1,36.9,123.4,0.391,1,62.6,372.2,380.7,0.832,0.048,0.001,0.503,0.577,-35.8,-62.1,137.9,164.2,192.1,158.8,100.9,0,23.55,0,0,risky,1
2007,maize,1,25,0.0,0,0.3,40.6,0.144,0,70.7,326.9,374.8,0.639,0.987,0.058,0.013,0.027,68.6,27.8,357.8,398.6,437.5,375.2,87.2,0,24.59,0,1,risky,1
2007,beans,0,25,0.0,0,0.3,40.6,0.144,0,70.7,326.9,374.8,0.639,0.925,0.042,0.309,0.112,38.2,5.5,205.5,238.2,269.9,233.2,87.2,0,24.43,0,1,risky,1
2007,maize,1,26,30.7,1,30.7,64.4,0.227,1,70.7,326.9,374.8,0.639,0.96,0.045,0.003,0.034,53.2,16.2,346.2,383.2,425.0,354.7,96.9,0,24.9,0,1,risky,1
2007,beans,0,26,30.7,1,30.7,64.4,0.227,1,70.7,326.9,374.8,0.639,0.966,0.044,0.214,0.073,46.9,16.0,216.0,246.9,281.1,237.9,96.9,0,24.62,0,1,risky,1
2007,maize,1,27,65.8,1,35.1,66.1,-0.497,1,70.7,326.9,374.8,0.639,0.867,0.074,0.02,0.093,33.3,-7.5,322.5,363.3,401.8,322.6,95.9,0,24.96,0,1,risky,1
2007,beans,0,27,65.8,1,35.1,66.1,-0.497,1,70.7,326.9,374.8,0.639,0.968,0.072,0.19,0.076,50.3,16.4,216.4,250.3,282.7,233.4,95.9,0,24.88,0,1,risky,1
2007,maize,1,28,87.2,1,21.4,87.2,0.015,1,70.7,326.9,374.8,0.639,0.786,0.014,0.029,0.117,22.8,-12.3,317.7,352.8,392.5,317.4,105.1,0,24.77,0,1,risky,1
2007,beans,0,28,87.2,1,21.4,87.2,0.015,1,70.7,326.9,374.8,0.639,0.994,0.014,0.099,0.027,55.6,26.1,226.1,255.6,285.7,238.0,105.1,0,24.7,0,1,risky,1
2007,maize,1,29,127.6,1,40.5,96.9,0.237,1,70.7,326.9,374.8,0.639,0.551,0.004,0.019,0.229,4.5,-31.0,299.0,334.5,375.7,303.5,105.6,0,24.62,0,1,risky,1
2007,beans,0,29,127.6,1,40.5,96.9,0.237,1,70.7,326.9,374.8,0.639,0.981,0.004,0.087,0.028,44.2,18.7,218.7,244.2,273.6,223.1,105.6,0,24.62,0,1,risky,1
2007,maize,1,30,161.7,1,34.1,95.9,-0.379,1,70.7,326.9,374.8,0.639,0.328,0.002,0.021,0.341,-16.2,-56.6,273.4,313.8,359.2,293.8,106.9,0,24.5,0,1,risky,1
2007,beans,0,30,161.7,1,34.1,95.9,-0.379,1,70.7,326.9,374.8,0.639,0.929,0.002,0.106,0.057,31.9,4.4,204.4,231.9,259.8,213.5,106.9,0,24.62,0,1,risky,1
2007,maize,1,31,192.3,1,30.5,105.1,-0.47,1,70.7,326.9,374.8,0.639,0.122,0.004,0.018,0.444,-34.8,-74.0,256.0,295.2,334.4,284.4,106.9,0,24.52,0,1,risky,1
2007,beans,0,31,192.3,1,30.5,105.1,-0.47,1,70.7,326.9,374.8,0.639,0.641,0.004,0.106,0.202,6.8,-17.7,182.3,206.8,233.4,193.1,106.9,0,24.96,0,1,risky,1
2007,maize,1,32,233.2,1,40.9,105.6,-0.645,1,70.7,326.9,374.8,0.639,0.183,0.011,0.02,0.416,-32.0,-73.6,256.4,298.0,343.7,273.1,91.9,0,24.49,0,1,risky,1
2007,beans,0,32,233.2,1,40.9,105.6,-0.645,1,70.7,326.9,374.8,0.639,0.216,0.004,0.228,0.439,-17.7,-43.4,156.6,182.3,210.7,155.2,91.9,0,24.96,0,1,risky,1
2007,maize,1,33,268.6,1,35.4,106.9,-0.616,1,70.7,326.9,374.8,0.639,0.219,0.016,0.02,0.399,-27.6,-70.6,259.4,302.4,351.3,272.3,82.1,0,24.37,0,1,risky,1
2007,beans,0,33,268.6,1,35.4,106.9,-0.616,1,70.7,326.9,374.8,0.639,0.035,0.007,0.37,0.559,-39.8,-68.3,131.7,160.2,188.9,135.9,82.1,0,24.88,0,1,delay,2
2008,maize,1,25,0.0,0,29.4,51.4,0.584,1,56.4,305.7,375.2,0.416,0.989,0.041,0.002,0.018,69.3,29.8,359.8,399.3,436.4,366.0,75.6,0,24.93,0,1,risky,1
2008,beans,0,25,0.0,0,29.4,51.4,0.584,1,56.4,305.7,375.2,0.416,0.956,0.026,0.193,0.068,39.1,7.3,207.3,239.1,274.4,225.3,75.6,0,24.71,0,1,risky,1
2008,maize,1,26,23.6,0,23.6,59.7,0.025,1,56.4,305.7,375.2,0.416,0.977,0.054,0.003,0.028,55.4,16.9,346.9,385.4,422.2,356.7,83.5,0,24.9,0,1,risky,1
2008,beans,0,26,23.6,0,23.6,59.7,0.025,1,56.4,305.7,375.2,0.416,0.98,0.054,0.11,0.048,48.0,16.4,216.4,248.0,279.2,233.4,83.5,0,24.48,0,1,risky,1
2008,maize,1,27,48.9,1,25.3,78.3,0.087,1,56.4,305.7,375.2,0.416,0.913,0.027,0.007,0.053,38.7,1.5,331.5,368.7,406.6,345.8,93.6,0,25.07,0,1,risky,1
2008,beans,0,27,48.9,1,25.3,78.3,0.087,1,56.4,305.7,375.2,0.416,0.986,0.026,0.087,0.032,55.0,24.6,224.6,255.0,286.1,242.4,93.6,0,24.75,0,1,risky,1
2008,maize,1,28,75.6,1,26.7,75.6,-0.649,1,56.4,305.7,375.2,0.416,0.688,0.055,0.008,0.174,16.2,-21.3,308.7,346.2,390.0,336.2,109.2,0,25.02,0,1,risky,1
2008,beans,0,28,75.6,1,26.7,75.6,-0.649,1,56.4,305.7,375.2,0.416,0.977,0.055,0.046,0.037,48.3,16.0,216.0,248.3,282.5,244.3,109.2,0,24.75,0,1,risky,1
2008,maize,1,29,107.1,1,31.5,83.5,-0.499,1,56.4,305.7,375.2,0.416,0.52,0.034,0.009,0.252,1.3,-39.5,290.5,331.3,371.5,338.4,118.1,0,24.89,0,1,risky,1
2008,beans,0,29,107.1,1,31.5,83.5,-0.499,1,56.4,305.7,375.2,0.416,0.965,0.034,0.036,0.035,40.9,11.3,211.3,240.9,272.8,233.7,118.1,0,24.85,0,1,risky,1
2008,maize,1,30,142.5,1,35.4,93.6,-0.5,1,56.4,305.7,375.2,0.416,0.28,0.009,0.009,0.364,-17.1,-55.8,274.2,312.9,352.2,323.1,114.5,0,24.74,0,1,risky,1
2008,beans,0,30,142.5,1,35.4,93.6,-0.5,1,56.4,305.7,375.2,0.416,0.929,0.009,0.05,0.048,30.9,3.7,203.7,230.9,260.1,223.5,114.5,0,25.01,0,1,risky,1
2008,maize,1,31,184.8,1,42.2,109.2,-0.278,1,56.4,305.7,375.2,0.416,0.147,0.002,0.004,0.428,-34.4,-73.1,256.9,295.6,339.1,306.8,106.5,0,24.62,0,1,risky,1
2008,beans,0,31,184.8,1,42.2,109.2,-0.278,1,56.4,305.7,375.2,0.416,0.655,0.002,0.071,0.187,7.8,-17.3,182.7,207.8,235.4,195.5,106.5,0,25.17,0,1,risky,1
2008,maize,1,32,225.3,1,40.5,118.1,-0.01,1,56.4,305.7,375.2,0.416,0.226,0.001,0.014,0.39,-28.8,-69.5,260.5,301.2,352.0,303.9,94.6,0,24.5,0,1,risky,1
2008,beans,0,32,225.3,1,40.5,118.1,-0.01,1,56.4,305.7,375.2,0.416,0.294,0.001,0.1,0.373,-12.5,-41.1,158.9,187.5,217.2,169.4,94.6,0,25.41,0,1,risky,1
2008,maize,1,33,257.0,1,31.7,114.5,-0.156,1,56.4,305.7,375.2,0.416,0.236,0.01,0.007,0.386,-25.7,-68.5,261.5,304.3,349.9,314.6,83.9,0,24.46,0,1,risky,1
2008,beans,0,33,257.0,1,31.7,114.5,-0.156,1,56.4,305.7,375.2,0.416,0.051,0.003,0.28,0.531,-35.5,-63.6,136.4,164.5,189.6,154.8,83.9,0,25.39,0,1,risky,1
2009,maize,1,25,0.0,0,8.8,30.2,-0.279,0,30.3,355.3,366.0,0.953,0.991,0.09,0.043,0.04,66.7,25.6,355.6,396.7,438.2,381.9,79.2,0,24.33,0,1,risky,1
2009,beans,0,25,0.0,0,8.8,30.2,-0.279,0,30.3,355.3,366.0,0.953,0.923,0.07,0.506,0.161,38.7,4.5,204.5,238.7,273.0,224.9,79.2,0,24.82,0,1,risky,1
2009,maize,1,26,21.7,0,21.7,48.9,-0.445,1,30.3,355.3,366.0,0.953,0.946,0.101,0.044,0.066,50.0,9.0,339.0,380.0,424.3,383.4,102.2,0,24.25,0,0,suitable,0
2009,beans,0,26,21.7,0,21.7,48.9,-0.445,1,30.3,355.3,366.0,0.953,0.949,0.095,0.399,0.134,43.0,12.0,212.0,243.0,277.9,243.2,102.2,0,24.51,0,1,risky,1
2009,maize,1,27,54.1,1,32.4,62.9,-0.646,1,30.3,355.3,366.0,0.953,0.837,0.078,0.075,0.12,30.9,-7.4,322.6,360.9,400.5,373.6,106.0,0,24.19,0,0,suitable,0
2009,beans,0,27,54.1,1,32.4,62.9,-0.646,1,30.3,355.3,366.0,0.953,0.972,0.077,0.335,0.104,47.1,17.5,217.5,247.1,283.5,242.2,106.0,0,24.16,0,1,risky,1
2009,maize,1,28,79.2,1,25.1,79.2,-0.441,1,30.3,355.3,366.0,0.953,0.746,0.037,0.089,0.156,19.5,-19.6,310.4,349.5,388.3,355.6,115.2,0,24.34,0,1,risky,1
2009,beans,0,28,79.2,1,25.1,79.2,-0.441,1,30.3,355.3,366.0,0.953,0.982,0.037,0.23,0.066,50.9,20.1,220.1,250.9,284.4,241.4,115.2,0,24.01,0,1,risky,1
2009,maize,1,29,124.0,1,44.8,102.2,0.529,1,30.3,355.3,366.0,0.953,0.586,0.002,0.104,0.228,6.4,-32.6,297.4,336.4,376.7,336.5,101.0,0,24.37,0,1,risky,1
2009,beans,0,29,124.0,1,44.8,102.2,0.529,1,30.3,355.3,366.0,0.953,0.987,0.002,0.216,0.05,44.8,17.4,217.4,244.8,274.8,219.9,101.0,0,23.88,0,0,suitable,0
2009,maize,1,30,160.2,1,36.2,106.0,0.158,1,30.3,355.3,366.0,0.953,0.337,0.0,0.081,0.348,-11.5,-49.4,280.6,318.5,358.9,334.7,104.8,0,24.44,0,1,risky,1
2009,beans,0,30,160.2,1,36.2,106.0,0.158,1,30.3,355.3,366.0,0.953,0.965,0.0,0.212,0.06,35.0,9.8,209.8,235.0,261.6,221.7,104.8,0,23.85,0,0,suitable,0
2009,maize,1,31,194.4,1,34.3,115.2,0.003,1,30.3,355.3,366.0,0.953,0.15,0.001,0.07,0.439,-33.4,-70.4,259.6,296.6,338.7,370.0,101.9,0,24.39,0,1,risky,1
2009,beans,0,31,194.4,1,34.3,115.2,0.003,1,30.3,355.3,366.0,0.953,0.697,0.001,0.239,0.2,10.1,-15.4,184.6,210.1,233.0,210.7,101.9,0,23.98,0,1,risky,1
2009,maize,1,32,224.9,1,30.5,101.0,-0.878,1,30.3,355.3,366.0,0.953,0.18,0.013,0.084,0.431,-33.0,-72.0,258.0,297.0,344.2,376.4,95.7,0,24.24,0,0,suitable,0
2009,beans,0,32,224.9,1,30.5,101.0,-0.878,1,30.3,355.3,366.0,0.953,0.208,0.009,0.405,0.48,-16.7,-45.4,154.6,183.3,211.9,202.8,95.7,0,23.99,0,1,risky,1
2009,maize,1,33,264.9,1,40.0,104.8,-0.747,1,30.3,355.3,366.0,0.953,0.214,0.027,0.061,0.413,-28.4,-70.9,259.1,301.6,350.0,356.5,79.0,0,24.4,0,1,risky,1
2009,beans,0,33,264.9,1,40.0,104.8,-0.747,1,30.3,355.3,366.0,0.953,0.029,0.014,0.592,0.608,-40.4,-67.6,132.4,159.6,187.9,169.9,79.0,0,24.47,0,1,risky,1
2010,maize,1,25,0.0,0,13.5,13.5,-0.961,0,15.0,355.6,381.9,0.535,0.969,0.159,0.01,0.065,61.8,17.2,347.2,391.8,433.9,350.8,94.6,1,23.94,0,0,suitable,0
2010,beans,0,25,0.0,0,13.5,13.5,-0.961,0,15.0,355.6,381.9,0.535,0.862,0.134,0.259,0.161,31.9,-5.3,194.7,231.9,269.5,236.4,94.6,1,24.1,0,1,risky,1
2010,maize,1,26,50.6,1,50.6,64.2,0.219,1,15.0,355.6,381.9,0.535,0.973,0.044,0.004,0.028,56.1,17.7,347.7,386.1,422.3,314.3,70.5,1,23.95,0,0,risky,1
2010,beans,0,26,50.6,1,50.6,64.2,0.219,1,15.0,355.6,381.9,0.535,0.977,0.04,0.186,0.061,48.4,17.3,217.3,248.4,281.9,221.5,70.5,1,23.97,0,1,risky,1
2010,maize,1,27,81.9,1,31.2,95.4,0.901,1,15.0,355.6,381.9,0.535,0.919,0.008,0.01,0.045,40.8,2.9,332.9,370.8,410.7,300.9,75.8,1,23.89,0,0,risky,1
